"id"	"orig.id"	"file.speaker.id"	"text.id"	"subfile.id"	"spk.ref"	"your.id"	"text.category"	"recording.date"	"recording.place"	"organizing.body"	"first.name"	"last.name"	"gender"	"age"	"nationality"	"mother.tongue"	"occupation"	"educational.level"	"copyright.statement"	"speech.unit.count"	"word.count"
41	41	"<S1A-015#1:A>"	"S1A-015"	"1"	"A"	"nps"	"spoken:dialogue:private:direct conversation"	"21-06-2000"	"makati"	NA	"cel"	"logarta"	"female"	"21-25"	"filipino"	NA	"disc jockey"	"undergrad"	"reproduced by permission. all rights reserved."	133	1885
42	42	"<S1A-015#1:B>"	"S1A-015"	"1"	"B"	"nps"	"spoken:dialogue:private:direct conversation"	"21-06-2000"	"makati"	NA	"hillary"	"isaac"	"female"	"21-25"	"filipino"	NA	"disc jockey"	"undergrad"	"reproduced by permission. all rights reserved."	52	238
43	43	"<S1A-015#1:Z>"	"S1A-015"	"1"	"Z"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0
44	44	"<S1A-016#?>"	"S1A-016"	"1"	"?"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2
45	45	"<S1A-016#1:A>"	"S1A-016"	"1"	"A"	"nps"	"spoken:dialogue:private:direct conversation"	"29-03-2000"	"de la salle university"	NA	"wendy"	"tan"	"female"	"16-20"	"filipino"	"tagalog"	"student"	"undergrad"	"reproduced by permission. all rights reserved."	97	1180
46	46	"<S1A-016#1:B>"	"S1A-016"	"1"	"B"	"nps"	"spoken:dialogue:private:direct conversation"	"29-03-2000"	"de la salle university"	NA	"pamela"	"villanueva"	"female"	"16-20"	"filipino"	"hiligaynon"	"student"	"undergrad"	"reproduced by permission. all rights reserved."	98	939
47	47	"<S1A-017#?>"	"S1A-017"	"1"	"?"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	39
48	48	"<S1A-017#1:A>"	"S1A-017"	"1"	"A"	"nps"	"spoken:dialogue:private:direct conversation"	"03-04-2000"	"de la salle university"	NA	"louis"	"gimenez"	"male"	"16-20"	"filipino"	"tagalog"	"student"	"undergrad"	"reproduced by permission. all rights reserved."	99	821
49	49	"<S1A-017#1:B>"	"S1A-017"	"1"	"B"	"nps"	"spoken:dialogue:private:direct conversation"	"03-04-2000"	"de la salle university"	NA	"katrina aida"	"de guzman"	"female"	"16-20"	"filipino"	"tagalog"	"student"	"undergrad"	"reproduced by permission. all rights reserved."	132	1254
50	50	"<S1A-017#1:Z>"	"S1A-017"	"1"	"Z"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1
51	51	"<S1A-018#?>"	"S1A-018"	"1"	"?"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	10
52	52	"<S1A-018#1:A>"	"S1A-018"	"1"	"A"	"nps"	"spoken:dialogue:private:direct conversation"	"03-04-2000"	"de la salle university"	NA	"aileen hope"	"kaw"	"female"	"21-25"	"filipino"	"tagalog"	"student"	"undergrad"	"reproduced by permission. all rights reserved."	115	688
53	53	"<S1A-018#1:B>"	"S1A-018"	"1"	"B"	"nps"	"spoken:dialogue:private:direct conversation"	"03-04-2000"	"de la salle university"	NA	"ma. cristina"	"de leon"	"female"	"16-20"	"filipino"	"tagalog"	"student"	"undergrad"	"reproduced by permission. all rights reserved."	153	1443
54	54	"<S1A-019#1:A>"	"S1A-019"	"1"	"A"	"nps"	"spoken:dialogue:private:direct conversation"	"00-10-1998"	"de la salle university"	NA	"peter"	"amores"	"male"	"21-25"	"filipino"	NA	"student"	"undergrad"	"reproduced by permission. all rights reserved."	154	1133
55	55	"<S1A-019#1:B>"	"S1A-019"	"1"	"B"	"nps"	"spoken:dialogue:private:direct conversation"	"00-10-1998"	"de la salle university"	NA	"melissa"	"alcid"	"female"	"16-20"	"filipino"	NA	"student"	"undergrad"	"reproduced by permission. all rights reserved."	101	943
56	56	"<S1A-020#?>"	"S1A-020"	"1"	"?"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	36
57	57	"<S1A-020#1:A>"	"S1A-020"	"1"	"A"	"nps"	"spoken:dialogue:private:direct conversation"	"01-04-2000"	"de la salle university"	NA	"venicia ivy romina"	"mirandilla"	"female"	"21-25"	"filipino"	"tagalog"	"student"	"undergrad"	"reproduced by permission. all rights reserved."	108	992
58	58	"<S1A-020#1:B>"	"S1A-020"	"1"	"B"	"nps"	"spoken:dialogue:private:direct conversation"	"01-04-2000"	"de la salle university"	NA	"mary ann"	"sy"	"female"	"26-30"	"filipino"	"tagalog"	"teacher"	"b.a."	"reproduced by permission. all rights reserved."	103	1089
59	59	"<S1A-021#?>"	"S1A-021"	"1"	"?"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1
60	60	"<S1A-021#1:A>"	"S1A-021"	"1"	"A"	"jdls/nps"	"spoken:dialogue:private:direct conversation"	"09-10-1992"	"southeastern college, pasay city"	NA	"agapito"	"manaog"	"male"	"16-20"	"filipino"	NA	"student"	"undergrad"	"reproduced by permission. all rights reserved."	96	1563
61	61	"<S1A-021#1:B>"	"S1A-021"	"1"	"B"	"jdls/nps"	"spoken:dialogue:private:direct conversation"	"09-10-1992"	"southeastern college, pasay city"	NA	"judith"	"cruzet"	"female"	"16-20"	"filipino"	NA	"student"	"undergrad"	"reproduced by permission. all rights reserved."	24	303
62	62	"<S1A-021#1:C>"	"S1A-021"	"1"	"C"	"jdls/nps"	"spoken:dialogue:private:direct conversation"	"09-10-1992"	"southeastern college, pasay city"	NA	"pamela"	"cabrera"	"female"	"16-20"	"filipino"	NA	"student"	"undergrad"	"reproduced by permission. all rights reserved."	33	144
63	63	"<S1A-022#1:A>"	"S1A-022"	"1"	"A"	"nps"	"spoken:dialogue:private:direct conversation"	"31-03-2000"	"de la salle university"	NA	"pamela"	"villanueva"	"female"	"16-20"	"filipino"	"hiligaynon"	"student"	"undergrad"	"reproduced by permission. all rights reserved."	88	875
64	64	"<S1A-022#1:B>"	"S1A-022"	"1"	"B"	"nps"	"spoken:dialogue:private:direct conversation"	"31-03-2000"	"de la salle university"	NA	"patricia"	"nebreja"	"female"	"16-20"	"filipino"	"tagalog"	"student"	"undergrad"	"reproduced by permission. all rights reserved."	91	1263
65	65	"<S1A-023#?>"	"S1A-023"	"1"	"?"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	16
66	66	"<S1A-023#1:A>"	"S1A-023"	"1"	"A"	"nps"	"spoken:dialogue:private:direct conversation"	"29-03-2000"	"de la salle university"	NA	"faith jolina"	"santiago"	"female"	"16-20"	"filipino"	"tagalog"	"student"	"undergrad"	"reproduced by permission. all rights reserved."	180	1074
67	67	"<S1A-023#1:B>"	"S1A-023"	"1"	"B"	"nps"	"spoken:dialogue:private:direct conversation"	"29-03-2000"	"de la salle university"	NA	"rhenee victoria"	"sy"	"female"	"16-20"	"filipino"	"tagalog"	"student"	"undergrad"	"reproduced by permission. all rights reserved."	173	1029
68	68	"<S1A-024#?>"	"S1A-024"	"1"	"?"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	13
69	69	"<S1A-024#1:A>"	"S1A-024"	"1"	"A"	"nps"	"spoken:dialogue:private:direct conversation"	"00-03-2000"	"speaker a's house"	NA	"ariel"	"jawid"	"male"	"31-35"	"filipino"	"tagalog"	"lawyer"	"ll.b."	"reproduced by permission. all rights reserved."	138	1236
70	70	"<S1A-024#1:B>"	"S1A-024"	"1"	"B"	"nps"	"spoken:dialogue:private:direct conversation"	"00-03-2000"	"speaker a's house"	NA	"jocelyn"	"garcia"	"female"	"26-30"	"filipino"	"tagalog"	"ph.d. student/teacher"	"m.a."	"reproduced by permission. all rights reserved."	133	844
71	71	"<S1A-025#?>"	"S1A-025"	"1"	"?"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	13
72	72	"<S1A-025#1:A>"	"S1A-025"	"1"	"A"	"nps"	"spoken:dialogue:private:direct conversation"	"14-03-2000"	"alabang"	NA	"sebastian"	"artadi"	"male"	"26-30"	"filipino"	"english"	"artist"	"undergrad"	"reproduced by permission. all rights reserved."	152	883
73	73	"<S1A-025#1:B>"	"S1A-025"	"1"	"B"	"nps"	"spoken:dialogue:private:direct conversation"	"14-03-2000"	"alabang"	NA	"corissa"	"potenciano"	"female"	"21-25"	"american"	"english"	"student"	"undergrad"	"reproduced by permission. all rights reserved."	151	799
74	74	"<S1A-025#?>"	"S1A-025"	"2"	"?"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	15
75	75	"<S1A-025#2:A>"	"S1A-025"	"2"	"A"	"mlb"	"spoken:dialogue:private:direct conversation"	"ca 2001"	"de la salle university"	NA	"filipina"	"rodriguez"	"female"	"26-30"	"filipino"	"tagalog"	"m.a. student/teacher"	"b.a."	"reproduced by permission. all rights reserved."	31	304
76	76	"<S1A-025#2:B>"	"S1A-025"	"2"	"B"	"mlb"	"spoken:dialogue:private:direct conversation"	"ca 2001"	"de la salle university"	NA	"niã±o"	"sandil"	"male"	"21-25"	"filipino"	"tagalog"	"m.a. student/teacher"	"b.a."	"reproduced by permission. all rights reserved."	27	150
77	77	"<S1A-026#?>"	"S1A-026"	"1"	"?"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	17
78	78	"<S1A-026#1:A>"	"S1A-026"	"1"	"A"	"nps"	"spoken:dialogue:private:direct conversation"	"26-06-2000"	"velasco hall, dlsu"	NA	"adrian"	"ong"	"male"	"21-25"	"filipino"	NA	"disc jockey"	"undergrad"	"reproduced by permission. all rights reserved."	37	650
79	79	"<S1A-026#1:B>"	"S1A-026"	"1"	"B"	"nps"	"spoken:dialogue:private:direct conversation"	"26-06-2000"	"velasco hall, dlsu"	NA	"jem"	"villaluz"	"male"	"21-25"	"filipino"	NA	"disc jockey"	"undergrad"	"reproduced by permission. all rights reserved."	65	1465
80	80	"<S1A-027#1:A>"	"S1A-027"	"1"	"A"	"nps"	"spoken:dialogue:private:direct conversation"	"19-06-2000"	"de la salle university"	NA	"joana"	"ardiente"	"female"	"16-20"	"filipino"	NA	"student"	"undergrad"	"reproduced by permission. all rights reserved."	119	1124
81	81	"<S1A-027#1:B>"	"S1A-027"	"1"	"B"	"nps"	"spoken:dialogue:private:direct conversation"	"19-06-2000"	"de la salle university"	NA	"ivy"	"mauhay"	"female"	"21-25"	"filipino"	NA	"student"	"undergrad"	"reproduced by permission. all rights reserved."	119	959
82	82	"<S1A-028#?>"	"S1A-028"	"1"	"?"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11	86
83	83	"<S1A-028#1:A>"	"S1A-028"	"1"	"A"	"nps"	"spoken:dialogue:private:direct conversation"	"07-03-2000"	"makati"	NA	"roy"	"prado"	"male"	"26-30"	"filipino"	NA	"network system engineer"	"b.a."	"reproduced by permission. all rights reserved."	185	1418
84	84	"<S1A-028#1:B>"	"S1A-028"	"1"	"B"	"nps"	"spoken:dialogue:private:direct conversation"	"07-03-2000"	"makati"	NA	"noel"	"alejandrino"	"male"	"26-30"	"filipino"	NA	"technician"	"b.a."	"reproduced by permission. all rights reserved."	137	646
85	85	"<S1A-029#1:A>"	"S1A-029"	"1"	"A"	"nps"	"spoken:dialogue:private:direct conversation"	"14-10-1998"	"de la salle university"	NA	"marc"	"pecson"	"male"	"16-20"	"filipino"	NA	"student"	"undergrad"	"reproduced by permission. all rights reserved."	129	537
86	86	"<S1A-029#1:B>"	"S1A-029"	"1"	"B"	"nps"	"spoken:dialogue:private:direct conversation"	"14-10-1998"	"de la salle university"	NA	"vincent"	"torralba"	"male"	"16-20"	"filipino"	NA	"student"	"undergrad"	"reproduced by permission. all rights reserved."	197	1555
87	87	"<S1A-030#?>"	"S1A-030"	"1"	"?"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	3
88	88	"<S1A-030#1:A>"	"S1A-030"	"1"	"A"	"nps"	"spoken:dialogue:private:direct conversation"	"15-06-2000"	"de la salle university"	NA	"joy"	"avanceã±a"	"female"	"16-20"	"filipino"	NA	"student"	"undergrad"	"reproduced by permission. all rights reserved."	211	1368
89	89	"<S1A-030#1:B>"	"S1A-030"	"1"	"B"	"nps"	"spoken:dialogue:private:direct conversation"	"15-06-2000"	"de la salle university"	NA	"dodilee"	"prado"	"female"	"16-20"	"filipino"	NA	"student"	"undergrad"	"reproduced by permission. all rights reserved."	214	752
90	90	"<S1A-030#1:C>"	"S1A-030"	"1"	"C"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2
91	91	"<S1A-031#?>"	"S1A-031"	"1"	"?"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	42
92	92	"<S1A-031#1:A>"	"S1A-031"	"1"	"A"	"nps"	"spoken:dialogue:private:direct conversation"	"00-10-1998"	"in a condominium"	NA	"margaret"	"go"	"female"	"16-20"	"filipino"	NA	"student"	"undergrad"	"reproduced by permission. all rights reserved."	102	664
93	93	"<S1A-031#1:B>"	"S1A-031"	"1"	"B"	"nps"	"spoken:dialogue:private:direct conversation"	"00-10-1998"	"in a condominium"	NA	"rowena"	"vallescas"	"female"	"16-20"	"filipino"	NA	"student"	"undergrad"	"reproduced by permission. all rights reserved."	127	1399
94	94	"<S1A-032#?>"	"S1A-032"	"1"	"?"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	53
95	95	"<S1A-032#1:A>"	"S1A-032"	"1"	"A"	"nps"	"spoken:dialogue:private:direct conversation"	"08-04-2000"	"de la salle university"	NA	"marissa"	"samonte"	"female"	"31-35"	"filipino"	NA	"teacher"	"b.a."	"reproduced by permission. all rights reserved."	160	771
96	96	"<S1A-032#1:B>"	"S1A-032"	"1"	"B"	"nps"	"spoken:dialogue:private:direct conversation"	"08-04-2000"	"de la salle university"	NA	"jing"	"salviejo"	"female"	"31-35"	"filipino"	"tagalog"	"m.a. student/teacher"	"b.a."	"reproduced by permission. all rights reserved."	174	1360
97	97	"<S1A-033#?>"	"S1A-033"	"1"	"?"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2
98	98	"<S1A-033#1:A>"	"S1A-033"	"1"	"A"	"nps"	"spoken:dialogue:private:direct conversation"	"00-10-1998"	"de la salle university"	NA	"gyneth"	"garcia"	"female"	"16-20"	"filipino"	NA	"student"	"undergrad"	"reproduced by permission. all rights reserved."	117	689
99	99	"<S1A-033#1:B>"	"S1A-033"	"1"	"B"	"nps"	"spoken:dialogue:private:direct conversation"	"00-10-1998"	"de la salle university"	NA	"giselle sia"	"frances"	"female"	"16-20"	"filipino"	NA	"student"	"undergrad"	"reproduced by permission. all rights reserved."	155	1381
100	100	"<S1A-034#1:A>"	"S1A-034"	"1"	"A"	"nps"	"spoken:dialogue:private:direct conversation"	"00-10-1998"	"dlsu & mcdonald's"	NA	"briggs"	"abrigo"	"male"	"16-20"	"filipino"	NA	"student"	"undergrad"	"reproduced by permission. all rights reserved."	121	962
101	101	"<S1A-034#1:B>"	"S1A-034"	"1"	"B"	"nps"	"spoken:dialogue:private:direct conversation"	"00-10-1998"	"dlsu & mcdonald's"	NA	"christine"	"yam"	"female"	"16-20"	"filipino"	NA	"student"	"undergrad"	"reproduced by permission. all rights reserved."	140	1079
102	102	"<S1A-034#1:Z>"	"S1A-034"	"1"	"Z"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1
103	103	"<S1A-035#?>"	"S1A-035"	"1"	"?"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	7
104	104	"<S1A-035#1:A>"	"S1A-035"	"1"	"A"	"nps"	"spoken:dialogue:private:direct conversation"	"00-10-1998"	"speaker a's house"	NA	"faye"	"maclasi"	"female"	"16-20"	"filipino"	NA	"student"	"undergrad"	"reproduced by permission. all rights reserved."	161	1315
105	105	"<S1A-035#1:B>"	"S1A-035"	"1"	"B"	"nps"	"spoken:dialogue:private:direct conversation"	"00-10-1998"	"speaker a's house"	NA	"ria"	"genuino"	"female"	"16-20"	"filipino"	NA	"student"	"undergrad"	"reproduced by permission. all rights reserved."	126	703
106	106	"<S1A-036#1:A>"	"S1A-036"	"1"	"A"	"mlb"	"spoken:dialogue:private:direct conversation"	"21-01-03"	"in the car and in a restaurant"	NA	"maria lourdes"	"bautista"	"female"	"50+"	"filipino"	"tagalog"	"professor"	"b.a."	"reproduced by permission. all rights reserved."	117	557
107	107	"<S1A-036#1:B>"	"S1A-036"	"1"	"B"	"mlb"	"spoken:dialogue:private:direct conversation"	"21-01-03"	"in the car and in a restaurant"	NA	"priscilla"	"arguelles"	"female"	"50+"	"filipino"	"tagalog"	"retired professor/administrator"	"phd"	"reproduced by permission. all rights reserved."	136	1213
108	108	"<S1A-036#1:C>"	"S1A-036"	"1"	"C"	"mlb"	"spoken:dialogue:private:direct conversation"	"21-01-03"	"in the car and in a restaurant"	NA	"estrellita"	"gruenberg"	"female"	"50+"	"filipino"	"ilokano"	"professor/dean"	"phd"	"reproduced by permission. all rights reserved."	79	729
109	109	"<S1A-037#1:A>"	"S1A-037"	"1"	"A"	"nps"	"spoken:dialogue:private:direct conversation"	"00-10-1998"	"dlsu conservatory"	NA	"blessilda"	"abad"	"female"	"16-20"	"filipino"	NA	"student"	"undergrad"	"reproduced by permission. all rights reserved."	173	986
110	110	"<S1A-037#1:B>"	"S1A-037"	"1"	"B"	"nps"	"spoken:dialogue:private:direct conversation"	"00-10-1998"	"dlsu conservatory"	NA	"jacquelyn"	"sy"	"female"	"16-20"	"filipino"	NA	"student"	"undergrad"	"reproduced by permission. all rights reserved."	172	1051
111	111	"<S1A-038#?>"	"S1A-038"	"1"	"?"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	18
112	112	"<S1A-038#1:A>"	"S1A-038"	"1"	"A"	"nps"	"spoken:dialogue:private:direct conversation"	"00-10-1999"	"mc donald's"	NA	"tonette"	""	"female"	"16-20"	"filipino"	NA	"student"	"undergrad"	"reproduced by permission. all rights reserved."	173	964
113	113	"<S1A-038#1:B>"	"S1A-038"	"1"	"B"	"nps"	"spoken:dialogue:private:direct conversation"	"00-10-1999"	"mc donald's"	NA	"kathleen"	""	"female"	"16-20"	"filipino"	NA	"student"	"undergrad"	"reproduced by permission. all rights reserved."	184	1139
114	114	"<S1A-038#1:Z>"	"S1A-038"	"1"	"Z"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	24
115	115	"<S1A-039#1:A>"	"S1A-039"	"1"	"A"	"nps"	"spoken:dialogue:private:direct conversation"	"c1998 or c1999"	"de la salle university"	NA	"tonee lyn"	"co"	"female"	"16-20"	"filipino"	NA	"student"	"undergrad"	"reproduced by permission. all rights reserved."	227	1176
116	116	"<S1A-039#1:B>"	"S1A-039"	"1"	"B"	"nps"	"spoken:dialogue:private:direct conversation"	"c1998 or c1999"	"de la salle university"	NA	"graciela marie"	"baldos"	"female"	"16-20"	"filipino"	NA	"student"	"undergrad"	"reproduced by permission. all rights reserved."	174	817
117	117	"<S1A-039#1:C>"	"S1A-039"	"1"	"C"	"nps"	"spoken:dialogue:private:direct conversation"	"c1998 or c1999"	"de la salle university"	NA	"pam"	""	"female"	"16-20"	"filipino"	NA	"student"	"undergrad"	"reproduced by permission. all rights reserved."	24	135
118	118	"<S1A-040#?>"	"S1A-040"	"1"	"?"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	6
119	119	"<S1A-040#1:A>"	"S1A-040"	"1"	"A"	"nps"	"spoken:dialogue:private:direct conversation"	"11-07-2000"	"manila"	NA	"cheryl anne"	"valdez"	"female"	"21-25"	"filipino"	"tagalog"	"student"	"undergrad"	"reproduced by permission. all rights reserved."	133	1011
120	120	"<S1A-040#1:B>"	"S1A-040"	"1"	"B"	"nps"	"spoken:dialogue:private:direct conversation"	"11-07-2000"	"manila"	NA	"gemma"	"ancheta"	"female"	"21-25"	"filipino"	"tagalog"	"student"	"undergrad"	"reproduced by permission. all rights reserved."	133	1153
121	121	"<S1A-041#?>"	"S1A-041"	"1"	"?"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	16
122	122	"<S1A-041#1:A>"	"S1A-041"	"1"	"A"	"nps"	"spoken:dialogue:private:direct conversation"	"23-03-2001"	"speaker a's residence"	NA	"jennifer"	"dayrit"	"female"	"16-20"	"filipino"	NA	"student"	"undergrad"	"reproduced by permission. all rights reserved."	175	1096
123	123	"<S1A-041#1:B>"	"S1A-041"	"1"	"B"	"nps"	"spoken:dialogue:private:direct conversation"	"23-03-2001"	"speaker a's residence"	NA	"ferdie"	"rodriguez"	"male"	"21-25"	"filipino"	NA	"consultant"	"b.a."	"reproduced by permission. all rights reserved."	169	1045
124	124	"<S1A-042#?>"	"S1A-042"	"1"	"?"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19	125
125	125	"<S1A-042#1:A>"	"S1A-042"	"1"	"A"	"nps"	"spoken:dialogue:private:direct conversation"	"21-07-2000"	"de la salle university"	NA	"vanessa"	"tan"	"female"	"16-20"	"filipino"	"tagalog"	"student"	"undergrad"	"reproduced by permission. all rights reserved."	163	752
126	126	"<S1A-042#1:B>"	"S1A-042"	"1"	"B"	"nps"	"spoken:dialogue:private:direct conversation"	"21-07-2000"	"de la salle university"	NA	"gayle"	"padiernos"	"female"	"16-20"	"filipino"	"tagalog"	"student"	"undergrad"	"reproduced by permission. all rights reserved."	189	1238
127	127	"<S1A-043#?>"	"S1A-043"	"1"	"?"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	16
128	128	"<S1A-043#1:A>"	"S1A-043"	"1"	"A"	"nps"	"spoken:dialogue:private:direct conversation"	"c1999"	"de la salle university"	NA	"kathy"	"cosca"	"female"	"16-20"	"filipino"	NA	"student"	"undergrad"	"reproduced by permission. all rights reserved."	111	1142
129	129	"<S1A-043#1:B>"	"S1A-043"	"1"	"B"	"nps"	"spoken:dialogue:private:direct conversation"	"c1999"	"de la salle university"	NA	"beverly kate"	"soria"	"female"	"16-20"	"filipino"	NA	"student"	"undergrad"	"reproduced by permission. all rights reserved."	108	950
130	130	"<S1A-044#1:A>"	"S1A-044"	"1"	"A"	"nps"	"spoken:dialogue:private:direct conversation"	"00-08-2000"	""	NA	"racquel"	"braganza"	"female"	"26-30"	"filipino"	"tagalog"	"teacher"	"b.a."	"reproduced by permission. all rights reserved."	137	675
131	131	"<S1A-044#1:B>"	"S1A-044"	"1"	"B"	"nps"	"spoken:dialogue:private:direct conversation"	"00-08-2000"	""	NA	"gilbert magno"	"braganza"	"male"	"36-40"	"filipino"	"tagalog"	"environmental researcher"	"b.a."	"reproduced by permission. all rights reserved."	173	1485
132	132	"<S1A-045#?>"	"S1A-045"	"1"	"?"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	31
133	133	"<S1A-045#1:A>"	"S1A-045"	"1"	"A"	"nps"	"spoken:dialogue:private:direct conversation"	"05-10-1992"	"quezon city"	NA	"cecilia"	"concepcion"	"female"	"16-20"	"filipino"	NA	"student"	"undergrad"	"reproduced by permission. all rights reserved."	130	884
134	134	"<S1A-045#1:B>"	"S1A-045"	"1"	"B"	"nps"	"spoken:dialogue:private:direct conversation"	"05-10-1992"	"quezon city"	NA	"maria isabel"	"fabre"	"female"	"21-25"	"filipino"	NA	"student"	"undergrad"	"reproduced by permission. all rights reserved."	146	1175
135	135	"<S1A-046#1:A>"	"S1A-046"	"1"	"A"	"nps"	"spoken:dialogue:private:direct conversation"	"00-10-1998"	"de la salle university"	NA	"evelyn"	"uy"	"female"	"16-20"	"filipino"	NA	"student"	"undergrad"	"reproduced by permission. all rights reserved."	97	474
136	136	"<S1A-046#1:B>"	"S1A-046"	"1"	"B"	"nps"	"spoken:dialogue:private:direct conversation"	"00-10-1998"	"de la salle university"	NA	"blesilda"	"wong"	"female"	"16-20"	"filipino"	NA	"student"	"undergrad"	"reproduced by permission. all rights reserved."	157	1575
137	137	"<S1A-047#1:A>"	"S1A-047"	"1"	"A"	"nps"	"spoken:dialogue:private:direct conversation"	"00-10-1998"	"de la salle university"	NA	"krisha"	"dy"	"female"	"16-20"	"filipino"	NA	"student"	"undergrad"	"reproduced by permission. all rights reserved."	96	628
138	138	"<S1A-047#1:B>"	"S1A-047"	"1"	"B"	"nps"	"spoken:dialogue:private:direct conversation"	"00-10-1998"	"de la salle university"	NA	"michelle"	"pineda"	"female"	"16-20"	"filipino"	NA	"student"	"undergrad"	"reproduced by permission. all rights reserved."	124	1565
139	139	"<S1A-048#?>"	"S1A-048"	"1"	"?"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	3
140	140	"<S1A-048#1:A>"	"S1A-048"	"1"	"A"	"nps"	"spoken:dialogue:private:direct conversation"	"00-10-1998"	"de la salle university"	NA	"paulo"	"del rosario"	"male"	"16-20"	"filipino"	NA	"student"	"undergrad"	"reproduced by permission. all rights reserved."	125	754
141	141	"<S1A-048#1:B>"	"S1A-048"	"1"	"B"	"nps"	"spoken:dialogue:private:direct conversation"	"00-10-1998"	"de la salle university"	NA	"pee j"	"cua"	"male"	"16-20"	"filipino"	NA	"student"	"undergrad"	"reproduced by permission. all rights reserved."	133	746
142	142	"<S1A-048#1:Z>"	"S1A-048"	"1"	"Z"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8	0
143	143	"<S1A-049#?>"	"S1A-049"	"1"	"?"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	4
144	144	"<S1A-049#1:A>"	"S1A-049"	"1"	"A"	"nps"	"spoken:dialogue:private:direct conversation"	"06-08-2000"	"de la salle university"	NA	"anna"	"bernabe"	"female"	"16-20"	"filipino"	"tagalog"	"student"	"undergrad"	"reproduced by permission. all rights reserved."	151	1015
145	145	"<S1A-049#1:B>"	"S1A-049"	"1"	"B"	"nps"	"spoken:dialogue:private:direct conversation"	"06-08-2000"	"de la salle university"	NA	"isabel"	"florentino"	"female"	"16-20"	"filipino"	"tagalog"	"student"	"undergrad"	"reproduced by permission. all rights reserved."	159	1059
146	146	"<S1A-050#1:A>"	"S1A-050"	"1"	"A"	"nps"	"spoken:dialogue:private:direct conversation"	"00-08-2000"	"office place"	NA	"jun"	""	"male"	"50+"	"filipino"	"tagalog"	"office manager"	"b.a."	"reproduced by permission. all rights reserved."	70	913
147	147	"<S1A-050#1:B>"	"S1A-050"	"1"	"B"	"nps"	"spoken:dialogue:private:direct conversation"	"00-08-2000"	"office place"	NA	"lito"	""	"male"	"50+"	"filipino"	"tagalog & spanish"	"quality section manager"	"b.a."	"reproduced by permission. all rights reserved."	71	861
148	148	"<S1A-050#1:C>"	"S1A-050"	"1"	"C"	"nps"	"spoken:dialogue:private:direct conversation"	"00-08-2000"	"office place"	NA	"lulu"	""	"female"	"46-50"	"filipino"	"cebuano & chavacano"	"shipping manager"	"b.a."	"reproduced by permission. all rights reserved."	59	364
149	149	"<S1A-051#?>"	"S1A-051"	"1"	"?"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	5
